iter	Logloss
2906	0.01566782888
2907	0.01566740545
2908	0.01566332626
2909	0.01565672175
2910	0.01564559682
2911	0.01563783773
2912	0.0156313947
2913	0.01562491353
2914	0.0156153183
2915	0.01561009471
2916	0.01559858704
2917	0.01558286413
2918	0.01557432683
2919	0.01556198374
2920	0.01555686442
2921	0.01554759725
2922	0.01554025141
2923	0.0155385081
2924	0.0155385081
2925	0.01552989197
2926	0.015523791
2927	0.01552094269
2928	0.01551692708
2929	0.01549602636
2930	0.01549012756
2931	0.01548157628
2932	0.01547391764
2933	0.01546350225
2934	0.01545624542
2935	0.01544029744
2936	0.01543257904
2937	0.01542627462
2938	0.01541485596
2939	0.01540728251
2940	0.01540153631
2941	0.01539315796
2942	0.01537979762
2943	0.01537097168
2944	0.01535912196
2945	0.01535575867
2946	0.01534935506
2947	0.01534879049
2948	0.01534281413
2949	0.01533167775
2950	0.01532516734
2951	0.0153208758
2952	0.01530909729
2953	0.01530328751
2954	0.01529350662
2955	0.01528550975
2956	0.01527531306
2957	0.01526452891
2958	0.01525675964
2959	0.01525247192
2960	0.01524260457
2961	0.01523613739
2962	0.01523243205
2963	0.01521791585
2964	0.01521102015
2965	0.01521102015
2966	0.01520456187
2967	0.01519380569
2968	0.01519379425
2969	0.01517830912
2970	0.01517216237
2971	0.01516123581
2972	0.01514591599
2973	0.01513513056
2974	0.01513094838
2975	0.01512374369
2976	0.01512375005
2977	0.01511429723
2978	0.01510521571
2979	0.0151001358
2980	0.01509480286
2981	0.01508795039
2982	0.01508156586
2983	0.01507102331
2984	0.01506236394
2985	0.0150528539
2986	0.01504824575
2987	0.01503971354
2988	0.01503216044
2989	0.0150269928
2990	0.01502221934
2991	0.01501374435
2992	0.01500910441
2993	0.01499956004
2994	0.01498280207
2995	0.014976518
2996	0.01497110494
2997	0.01495930862
2998	0.01494314067
2999	0.01493332036
